* VELROT Run on 2026/ 6/24  1:50 Version 1.01-julia
* SYSTEM 1 File    : EURA       Slave.vel
* SYSTEM 2 File    : EURA       Master.vel
* FUNDAMENTAL File :            link.file
* OUTPUT FRAME     : EURA       PARAM_OPT TR      
* EQ_DIST          :              200.0 m, CP_DIST :        200.0 m*
* AV_DIST          :                0.0 m* HEIGHT WEIGHT    :   0.000001
* 
* RMS fit for      126 components from   63 stations was       0.42 mm/yr, NRMS     1.19
* Estimates of Transformation parameters are: 
*    1 X-Offset     394.2995   216.0307 (mm/yr)
*    2 Y-Offset     529.3799   323.3458 (mm/yr)
*    3 Z-Offset    -713.4748   239.7109 (mm/yr)
*    4 X-Rot         17.6654     7.2834 (mas/yr)
*    5 Y-Rot        -24.1023     9.4503 (mas/yr)
*    6 Z-Rot         -9.3507     8.7431 (mas/yr)
*  Differences at the fundamental sites
*   #  Name 1  Name Ref    dN (mm)    dE (mm)    dU (mm)    sN (mm)    sE (mm)    sU (mm)   sTN (mm)   sTE (mm)   sTU (mm)
   18.64100   54.35100    -0.19   -0.32   -0.19   -0.32    0.13    0.15  0.000      0.51    0.51    0.72 GDA1_GPS 
    5.04500   47.33300     0.23   -0.16    0.23   -0.16    0.11    0.10  0.000     -0.62   -0.62    0.53 GDIJ_GPS 
   11.18400    6.91700    -1.58    3.98   -1.58    3.98    0.41    0.31  0.000      0.62    0.62    1.09 GEMB_GPS 
   14.32200   53.45000    -0.19   -0.48   -0.19   -0.48    0.10    0.11  0.000     -0.35   -0.35    0.61 GELL_GPS 
    1.57200   42.82300     0.34   -0.21    0.34   -0.21    0.26    0.25  0.000     -0.44   -0.44    1.14 GENF_GPS 
    8.92100   44.41900     0.38    0.03    0.38    0.03    0.08    0.08  0.000     -0.33   -0.33    0.38 GENO_GPS 
    1.09300   47.18500     0.21   -0.00    0.21   -0.00    0.12    0.11  0.000     -0.96   -0.96    0.55 GENI_GPS 
    3.70900   51.00900    -0.08   -0.13   -0.08   -0.13    0.08    0.09  0.000     -1.32   -1.32    0.41 GENT_GPS 
    8.88100   44.41500     0.42    0.05    0.42    0.05    0.19    0.20  0.000      0.58    0.58    0.87 GENV_GPS 
    8.95900   44.40300     0.41    0.07    0.41    0.07    0.11    0.12  0.000     -0.86   -0.86    0.49 GENU_GPS 
   22.38200  -34.00400     1.88    4.76    1.88    4.76    0.12    0.12  0.000      0.43    0.43    0.37 GEOB_GPM 
    5.47700   44.86700     0.24   -0.34    0.24   -0.34    0.16    0.22  0.000      0.30    0.30    0.75 GERL_GPS 
  357.32100   43.31700     0.10   -0.18    0.10   -0.18    0.13    0.14  0.000     -0.77   -0.77    0.50 GERN_GPS 
   11.92300   54.57400    -0.26   -0.40   -0.26   -0.40    0.09    0.08  0.000     -0.04   -0.04    0.50 GESR_GPS 
   32.21700   -2.88100     2.60    6.07    2.60    6.07    0.29    0.21  0.000     -2.24   -2.24    0.82 GETA_GPS 
   21.76600   38.33400   -12.18  -12.33  -12.18  -12.33    0.17    0.22  0.000     -3.09   -3.09    0.87 GEYB_GPS 
   84.41000   28.37500     7.42   28.41    7.42   28.41    0.44    0.55  0.000      4.55    4.55    1.63 GHER_GPS 
    3.88300   50.45400     0.43   -0.62    0.43   -0.62    0.09    0.10  0.000      1.30    1.30    0.45 GHIS_GPS 
   42.34100   41.73500    -0.25    3.28   -0.25    3.28    0.79    0.78  0.000      0.91    0.91    1.98 GHRG_GPS 
  354.63500   36.14800    -3.42    0.38   -3.42    0.38    0.24    0.20  0.000     -0.27   -0.27    0.82 GIBR_GPS 
  342.98100   64.84000   -15.69   13.48  -15.69   13.48    0.32    0.30  0.000     28.86   28.86    1.00 GIGO_GPS 
  357.69100   54.07600     0.27   -0.19    0.27   -0.19    0.12    0.10  0.000     -0.26   -0.26    0.48 GIGG_GPS 
    2.78200   47.61300     0.20   -0.04    0.20   -0.04    0.12    0.11  0.000     -0.42   -0.42    0.57 GIE1_GPS 
    4.35300   50.83400    -0.19   -0.28   -0.19   -0.28    0.14    0.15  0.000      0.76    0.76    0.72 GILL_GPS 
   35.41600   32.47900    -3.99    8.76   -3.99    8.76    0.17    0.14  0.000      0.93    0.93    0.52 GILB_GPS 
    5.78700   43.67600     0.05   -0.04    0.05   -0.04    0.11    0.10  0.000     -0.24   -0.24    0.41 GINA_GPS 
   13.37600   43.12100     1.62    3.63    1.62    3.63    0.20    0.16  0.000     -0.95   -0.95    0.80 GINE_GPS 
   15.89900   38.42400     1.31    2.76    1.31    2.76    0.11    0.10  0.000     -0.71   -0.71    0.44 GIOI_GPM 
   16.75800   40.57800     1.24    4.21    1.24    4.21    0.12    0.12  0.000      0.38    0.38    0.53 GINO_GPS 
   40.70800    7.14600     3.37    6.29    3.37    6.29    0.41    0.36  0.000     -0.65   -0.65    1.26 GINR_GPS 
  357.95100   57.13900     0.28    0.04    0.28    0.04    0.35    0.25  0.000     -0.27   -0.27    1.03 GIR1_GPS 
    6.31100   48.16200     0.16   -0.06    0.16   -0.06    0.13    0.11  0.000     -0.98   -0.98    0.52 GIRA_GPS 
  355.14200   55.24300     0.21    0.19    0.21    0.19    0.12    0.11  0.000      0.87    0.87    0.52 GIR0_GPS 
    2.85500   42.04200     0.05   -0.27    0.05   -0.27    0.16    0.13  0.000     -0.48   -0.48    0.57 GIRO_GPS 
    9.10500   39.74500    -0.13    0.22   -0.13    0.22    0.14    0.12  0.000     -0.75   -0.75    0.49 GISI_GPM 
   18.43000   40.12400     0.94    3.88    0.94    3.88    0.10    0.09  0.000     -0.76   -0.76    0.46 GIUR_GPS 
   21.76800   54.03600    -0.38    0.02   -0.38    0.02    0.13    0.13  0.000      0.04    0.04    0.68 GIZY_GPS 
   55.68700  -21.21800     0.03    4.97    0.03    4.97    0.31    0.31  0.000     -1.08   -1.08    0.58 GITG_GPS 
  342.38600   64.82900   -21.69   15.31  -21.69   15.31    0.35    0.33  0.000     18.14   18.14    1.33 GJAC_GPS 
  355.70400   55.85400    -0.00    0.16   -0.00    0.16    0.10    0.10  0.000      0.67    0.67    0.42 GLAS_GPS 
   20.46000   44.02500     0.84   -0.31    0.84   -0.31    0.17    0.16  0.000      0.25    0.25    0.66 GJML_GPM 
   16.07400   51.66500    -0.22   -0.62   -0.22   -0.62    0.10    0.14  0.000     -1.04   -1.04    0.68 GLOG_GPS 
  351.43400   53.60800     0.10    0.24    0.10    0.24    0.25    0.24  0.000     -0.94   -0.94    1.07 GLNM_GPS 
    0.28200   49.12200     0.17   -0.26    0.17   -0.26    0.14    0.11  0.000     -0.79   -0.79    0.48 GLOS_GPS 
   47.29200  -11.58300     2.94    4.70    2.94    4.70    0.36    0.28  0.000     -1.60   -1.60    1.24 GLOR_GPS 
  350.93900   53.28100     0.04    0.82    0.04    0.82    0.28    0.26  0.000     -0.78   -0.78    1.03 GLW1_GPS 
    4.52400   44.83900     0.15   -0.05    0.15   -0.05    0.15    0.15  0.000     -0.76   -0.76    0.55 GLRA_GPS 
   30.49700   50.36400    -0.78    0.08   -0.78    0.08    0.11    0.12  0.000      0.09    0.09    0.43 GLSV_GPS 
  344.36600   27.76400    -3.32    0.72   -3.32    0.72    0.07    0.07  0.000     -0.78   -0.78    0.26 GMAS_GPM 
   19.21300   42.56800     0.02    1.31    0.02    1.31    0.13    0.17  0.000      0.08    0.08    0.57 GMME_GPS 
   13.52000   42.58400     1.53    3.18    1.53    3.18    0.18    0.17  0.000      0.20    0.20    0.61 GNAL_GPS 
   13.80100   47.92100     0.35    0.42    0.35    0.42    0.28    0.26  0.000     -0.57   -0.57    1.16 GMND_GPS 
  340.34800   77.80900   -12.96    3.58  -12.96    3.58    0.16    0.13  0.000      4.78    4.78    0.60 GMMA_GPS 
   17.58400   52.53300    -0.38    0.20   -0.38    0.20    0.14    0.20  0.000      0.11    0.11    0.67 GNIE_GPS 
   80.62600   29.17600     6.95   33.61    6.95   33.61    0.29    0.48  0.000      0.02    0.02    1.27 GNTW_GPS 
   12.38500   45.92800    -0.05    1.55   -0.05    1.55    0.15    0.21  0.000     -1.03   -1.03    0.66 GOD9_GPS 
   12.41600   45.94600    -0.55    1.88   -0.55    1.88    0.22    0.46  0.000      1.05    1.05    1.38 GOD2_GPS 
   23.73400   41.56600     0.94   -5.62    0.94   -5.62    0.40    0.51  0.000      0.36    0.36    1.74 GOD__GPS 
    9.95100   51.50000     0.06   -0.03    0.06   -0.03    0.14    0.12  0.000     -0.01   -0.01    0.68 GOET_GPS 
   13.90700   54.24100    -0.28    0.06   -0.28    0.06    0.32    0.31  0.000      0.80    0.80    1.66 GOIE_GPS 
    9.49500   40.90800    -0.06    0.37   -0.06    0.37    0.19    0.16  0.000     -1.03   -1.03    0.73 GOLB_GPS 
   14.83800   53.55900    -0.17   -0.22   -0.17   -0.22    0.12    0.14  0.000      0.64    0.64    0.68 GOLE_GPS 
  342.90000   28.09600    -3.92    0.82   -3.92    0.82    0.32    0.28  0.000     -0.84   -0.84    0.93 GOME_GPS 
   30.96700   52.42000    -0.57   -0.03   -0.57   -0.03    0.12    0.12  0.000     -0.34   -0.34    0.65 GOML_GPS 
   13.23500   45.89800    -0.32    2.20   -0.32    2.20    0.12    0.14  0.000     -0.96   -0.96    0.60 GONA_GPS 
   14.78600   49.91400    -0.09   -0.09   -0.09   -0.09    0.05    0.05  0.000     -0.11   -0.11    0.29 GOP6_GPM 
   12.39500   44.79100     0.25    1.87    0.25    1.87    0.20    0.20  0.000     -7.02   -7.02    1.17 GOR1_GPS 
    1.73200   52.57600     0.31    0.00    0.31    0.00    0.09    0.09  0.000     -1.06   -1.06    0.46 GOR0_GPS 
   11.35000   53.05000    -0.37   -0.39   -0.37   -0.39    0.09    0.10  0.000     -0.03   -0.03    0.52 GOR2_GPM 
   13.62700   45.94200    -0.45    2.23   -0.45    2.23    0.09    0.10  0.000     -0.38   -0.38    0.40 GORI_GPM 
  359.19200   48.41300     0.19   -0.00    0.19   -0.00    0.10    0.07  0.000     -0.49   -0.49    0.38 GORN_GPS 
    8.58200   39.90600     0.27    1.01    0.27    1.01    0.29    0.30  0.000      0.30    0.30    1.20 GORX_GPS 
  358.09900   48.61100     0.35    0.46    0.35    0.46    0.17    0.16  0.000     -0.52   -0.52    0.57 GOUE_GPS 
  350.11900  -40.34900     3.24    1.78    3.24    1.78    0.66    0.50  0.000     -6.45   -6.45    1.85 GOUG_GPS 
   22.44700   40.94700     0.85   -5.51    0.85   -5.51    0.20    0.16  0.000      0.05    0.05    0.68 GOUM_GPS 
    8.43300   45.74700    -0.03   -0.05   -0.03   -0.05    0.10    0.10  0.000      0.53    0.53    0.51 GOZZ_GPS 
   11.12300   42.42800    -0.79    0.39   -0.79    0.39    0.07    0.08  0.000     -0.78   -0.78    0.31 GR01_GPM 
   28.98700   44.67500     0.04   -0.13    0.04   -0.13    0.18    0.18  0.000     -0.27   -0.27    0.79 GPOR_GPS 
   15.49400   47.06700     0.69    0.53    0.69    0.53    0.07    0.06  0.000     -0.43   -0.43    0.33 GR12_GPM 
  356.40400   37.19000    -1.30   -0.53   -1.30   -0.53    0.11    0.10  0.000      0.07    0.07    0.47 GRA1_GPM 
   20.18500   40.86900    -0.77   -1.09   -0.77   -1.09    0.38    0.37  0.000     -2.10   -2.10    1.86 GRA2_GPS 
    6.92100   43.75500     0.08   -0.03    0.08   -0.03    0.07    0.06  0.000     -0.08   -0.08    0.27 GRAC_GPM 
  343.73200   28.45400    -3.99   -0.52   -3.99   -0.52    0.24    0.20  0.000     -0.77   -0.77    1.00 GRAF_GPS 
   22.45200   53.65100    -0.47   -0.14   -0.47   -0.14    0.12    0.16  0.000     -0.59   -0.59    0.70 GRAJ_GPS 
   13.87300   42.97200     2.08    2.92    2.08    2.92    0.10    0.09  0.000     -0.79   -0.79    0.42 GRAM_GPM 
    0.34100   42.19200     0.04   -0.31    0.04   -0.31    0.12    0.10  0.000     -0.33   -0.33    0.51 GRAU_GPS 
    7.01700   45.12800     0.21   -0.26    0.21   -0.26    0.18    0.19  0.000      0.72    0.72    0.74 GRAV_GPS 
   15.41700   47.07400     0.72   -0.28    0.72   -0.28    0.38    0.32  0.000     -0.64   -0.64    0.76 GRA__GPS 
  357.15700   47.75800     0.48    0.03    0.48    0.03    0.11    0.10  0.000     -0.61   -0.61    0.44 GRCH_GPS 
    9.57100   55.75900    -0.17   -0.48   -0.17   -0.48    0.28    0.23  0.000      0.30    0.30    1.36 GREJ_GPS 
   13.38400   45.68300    -0.05    3.00   -0.05    3.00    0.14    0.13  0.000     -3.46   -3.46    0.62 GRDO_GPS 
   21.43800   40.08500     0.25   -5.03    0.25   -5.03    0.15    0.14  0.000      0.19    0.19    0.62 GREV_GPS 
   30.57800  -29.07100     1.10    5.25    1.10    5.25    0.27    0.28  0.000      0.48    0.48    0.94 GREY_GPS 
   26.50700  -33.32000     1.32    5.01    1.32    5.01    0.14    0.17  0.000      0.24    0.24    0.48 GRHM_GPS 
   82.49100   27.95100     8.65   34.24    8.65   34.24    0.25    0.27  0.000     -0.33   -0.33    0.89 GRHI_GPS 
  351.35800   39.04000    -0.59    0.33   -0.59    0.33    0.11    0.11  0.000     -0.96   -0.96    0.41 GRIB_GPS 
    2.88200   48.70400     0.03   -0.39    0.03   -0.39    0.20    0.16  0.000     -1.17   -1.17    0.91 GRIG_GPS 
   15.85300   39.74000     0.39    3.11    0.39    3.11    0.14    0.12  0.000      0.08    0.08    0.57 GRIS_GPS 
    1.51400   45.30300     0.16   -0.04    0.16   -0.04    0.11    0.10  0.000      1.16    1.16    0.61 GRJF_GPS 
   26.52100  -33.30400     1.64    4.48    1.64    4.48    0.53    0.51  0.000      0.95    0.95    1.03 GRMA_GPS 
   15.10100   41.06700    -0.06    2.62   -0.06    2.62    0.12    0.11  0.000      0.62    0.62    0.48 GRO1_GPS 
   10.15400   45.19300     0.22    0.91    0.22    0.91    0.21    0.25  0.000     -1.30   -1.30    1.09 GRN1_GPS 
    9.85000   45.19300     0.25    0.15    0.25    0.15    0.43    0.44  0.000     -2.02   -2.02    1.89 GRML_GPS 
   24.53400  -32.24800     2.94    5.16    2.94    5.16    0.15    0.12  0.000     -0.21   -0.21    0.41 GRNT_GPS 
   11.10900   42.78200    -1.06    0.66   -1.06    0.66    0.17    0.16  0.000     -0.60   -0.60    0.85 GROA_GPS 
   20.75200   44.64200     0.28   -0.42    0.28   -0.42    0.23    0.29  0.000     -0.91   -0.91    0.81 GROC_GPS 
    9.89200   43.42600    -0.00    0.31   -0.00    0.31    0.12    0.11  0.000     -0.24   -0.24    0.47 GROG_GPS 
  337.09600   78.44300   -13.44    2.76  -13.44    2.76    0.12    0.12  0.000      7.72    7.72    0.58 GROK_GPS 
    2.70800   47.10700     0.31    0.04    0.31    0.04    0.09    0.10  0.000     -0.22   -0.22    0.49 GRON_GPS 
   11.10900   42.76600    -0.81    0.39   -0.81    0.39    0.14    0.12  0.000     -0.35   -0.35    0.59 GROS_GPM 
  353.12300   43.22600     0.31   -0.26    0.31   -0.26    0.26    0.24  0.000     -1.08   -1.08    0.96 GRSL_GPS 
   15.06000   41.07300     0.06    2.48    0.06    2.48    0.10    0.09  0.000      0.97    0.97    0.42 GROT_GPS 
   16.27800   40.63300     1.07    4.07    1.07    4.07    0.14    0.19  0.000     -0.11   -0.11    0.61 GRS1_GPM 
   13.84500   42.98000     2.12    2.78    2.12    2.78    0.15    0.16  0.000     -0.83   -0.83    0.62 GRTM_GPS 
   18.75500   53.48800    -0.11    0.10   -0.11    0.10    0.14    0.16  0.000     -1.22   -1.22    0.79 GRUD_GPS 
  340.61600   64.46400   -16.09    4.14  -16.09    4.14    0.30    0.26  0.000     17.52   17.52    0.79 GRVA_GPS 
   11.14800   44.26500     1.10    3.09    1.10    3.09    0.15    0.15  0.000     -0.84   -0.84    0.56 GRZM_GPS 
   14.54400   46.04800    -0.10    1.99   -0.10    1.99    0.10    0.08  0.000     -0.11   -0.11    0.42 GSR1_GPS 
    9.18200   41.16200    -0.04    0.16   -0.04    0.16    0.31    0.27  0.000     -2.44   -2.44    1.33 GSTG_GPS 
   10.76800   46.14700     0.22    0.76    0.22    0.76    0.35    0.45  0.000      3.65    3.65    1.58 GSTN_GPS 
    9.10200   40.90400    -0.10    0.22   -0.10    0.22    0.10    0.09  0.000     -0.53   -0.53    0.35 GTEM_GPM 
    9.57500   39.69800    -0.20    0.48   -0.20    0.48    0.43    0.28  0.000     -0.78   -0.78    1.25 GTER_GPS 
  352.73400   40.53600    -0.19    0.21   -0.19    0.21    0.10    0.09  0.000     -0.68   -0.68    0.40 GUA0_GPM 
   10.68200   44.90300     1.02    1.91    1.02    1.91    0.64    0.52  0.000     -2.42   -2.42    1.98 GUA2_GPS 
   87.17700   43.47100     3.97    7.37    3.97    7.37    0.13    0.14  0.000      1.05    1.05    0.47 GUAO_GPS 
   13.31200   41.79400    -0.14    1.38   -0.14    1.38    0.15    0.17  0.000     -0.42   -0.42    0.57 GUAR_GPS 
   10.66200   44.91800     0.23    1.44    0.23    1.44    0.11    0.10  0.000     -1.84   -1.84    0.48 GUAS_GPS 
   12.57800   43.34300     0.00    2.29    0.00    2.29    0.19    0.17  0.000     -0.44   -0.44    0.56 GUB2_GPM 
  352.87500   42.05900    -0.05    0.28   -0.05    0.28    0.15    0.16  0.000     -0.64   -0.64    0.58 GUDI_GPS 
   16.31900   47.07400     0.97    0.17    0.97    0.17    0.10    0.11  0.000     -0.96   -0.96    0.49 GUES_GPM 
    4.05700   46.60400     0.39   -0.26    0.39   -0.26    0.16    0.16  0.000     -1.13   -1.13    0.74 GUEU_GPS 
  354.32200   40.54700    -0.15    0.20   -0.15    0.20    0.10    0.10  0.000     -0.43   -0.43    0.40 GUIJ_GPS 
  355.58800   48.44500     0.28    0.10    0.28    0.10    0.10    0.09  0.000     -0.91   -0.91    0.39 GUIP_GPS 
    6.66200   44.66200    -0.11   -0.19   -0.11   -0.19    0.15    0.14  0.000      1.32    1.32    0.57 GUIL_GPS 
   13.76800   46.65600     0.42    0.35    0.42    0.35    0.16    0.20  0.000      0.18    0.18    0.62 GUMM_GPS 
   13.33500   43.06300     1.81    3.63    1.81    3.63    0.15    0.15  0.000     -1.48   -1.48    0.54 GUMA_GPS 
   24.10900   34.83800   -16.34  -26.43  -16.34  -26.43    0.22    0.19  0.000      0.70    0.70    0.89 GVD0_GPS 
    9.52200   39.12700     0.29    0.64    0.29    0.64    0.22    0.18  0.000     -2.72   -2.72    0.74 GVIL_GPS 
   15.20500   52.73800    -0.22   -0.25   -0.22   -0.25    0.10    0.12  0.000     -0.75   -0.75    0.55 GWWL_GPS 
   12.55200   50.18600    -0.15    0.12   -0.15    0.12    0.16    0.15  0.000     -0.10   -0.10    0.77 HABA_GPS 
   11.35500   55.97200    -0.56   -0.63   -0.56   -0.63    0.25    0.21  0.000      0.80    0.80    1.40 HABY_GPS 
   15.15500   37.28600    -1.31    4.01   -1.31    4.01    0.12    0.11  0.000     -1.40   -1.40    0.47 HAGA_GPS 
   23.56600   52.74100    -0.66    0.19   -0.66    0.19    0.14    0.12  0.000     -0.06   -0.06    0.69 HAJN_GPS 
   23.60200   38.46500   -13.80  -22.79  -13.80  -22.79    0.16    0.17  0.000      0.24    0.24    0.53 HALK_GPS 
    6.53700   45.75800     0.35    0.24    0.35    0.24    0.27    0.19  0.000      0.78    0.78    0.65 HALU_GPS 
   36.10000   29.13900     0.52   11.68    0.52   11.68    0.13    0.15  0.000      0.41    0.41    0.40 HALY_GPS 
   48.53400   34.86900    -3.30   13.20   -3.30   13.20    0.41    0.34  0.000      0.70    0.70    1.01 HAMD_GPS 
   23.63300   58.62400     0.00   -0.86    0.00   -0.86    0.14    0.12  0.000      2.68    2.68    0.68 HANI_GPS 
  359.47100   50.95000     0.20   -0.34    0.20   -0.34    0.11    0.11  0.000     -0.36   -0.36    0.46 HARD_GPS 
   27.70700  -25.88700     1.05    5.04    1.05    5.04    0.09    0.10  0.000     -0.25   -0.25    0.36 HARB_GPS 
   25.91600   41.92400    -0.46   -0.70   -0.46   -0.70    0.24    0.26  0.000     -0.57   -0.57    0.84 HARM_GPS 
  359.09500   51.30100     0.09   -0.02    0.09   -0.02    0.35    0.24  0.000     -1.17   -1.17    1.14 HART_GPS 
  341.65500   64.71200   -16.03    7.77  -16.03    7.77    0.25    0.20  0.000     26.60   26.60    1.09 HAUC_GPS 
    5.41000   49.14100     0.21   -0.32    0.21   -0.32    0.18    0.27  0.000     -0.39   -0.39    0.73 HAUD_GPS 
    0.07200   49.52200    -0.01   -0.13   -0.01   -0.13    0.18    0.18  0.000     -1.79   -1.79    0.66 HAV2_GPM 
   15.12200   36.96000    -1.26    4.36   -1.26    4.36    0.11    0.11  0.000     -0.84   -0.84    0.42 HAVL_GPS 
   15.03200   37.28300    -0.94    3.46   -0.94    3.46    0.21    0.17  0.000     -0.39   -0.39    0.76 HCRL_GPS 
   38.49900    7.05200     4.90    1.83    4.90    1.83    0.34    0.26  0.000     -0.59   -0.59    1.19 HAWA_GPS 
   55.79100  -21.25100     7.08    2.02    7.08    2.02    0.44    0.23  0.000    -18.51  -18.51    1.34 HDLG_GPS 
  358.22200   49.58100     0.08   -0.14    0.08   -0.14    0.16    0.14  0.000     -0.34   -0.34    0.58 HEAU_GPS 
   28.37300  -26.50800     0.78    4.26    0.78    4.26    0.17    0.13  0.000      0.11    0.11    0.43 HEID_GPS 
  321.78400   66.40100   -20.40    1.74  -20.40    1.74    0.13    0.14  0.000     15.09   15.09    0.64 HEL1_GPS 
    7.87600   54.18600     0.02   -0.32    0.02   -0.32    0.12    0.11  0.000     -0.44   -0.44    0.59 HEL2_GPS 
    7.89300   54.17400     0.04   -0.09    0.04   -0.09    0.10    0.08  0.000      0.07    0.07    0.44 HELG_GPS 
   12.38500   46.71600    -0.37    0.23   -0.37    0.23    0.16    0.18  0.000      0.52    0.52    0.63 HELM_GPS 
  356.35100   58.11500     0.08   -0.06    0.08   -0.06    0.17    0.17  0.000     -0.56   -0.56    0.72 HELS_GPS 
  356.61600   40.48900    -0.42   -0.29   -0.42   -0.29    0.13    0.12  0.000     -0.36   -0.36    0.67 HENA_GPS 
  357.67800   47.44200     0.16    0.05    0.16    0.05    0.17    0.16  0.000     -1.25   -1.25    0.66 HER0_GPS 
    4.11200   48.62500     0.21   -0.30    0.21   -0.30    0.12    0.11  0.000     -0.66   -0.66    0.60 HERB_GPS 
   25.14200   35.32400   -16.60  -27.44  -16.60  -27.44    0.24    0.23  0.000     -1.00   -1.00    0.70 HERA_GPS 
    4.84000   51.18600    -0.14   -0.25   -0.14   -0.25    0.08    0.08  0.000     -0.25   -0.25    0.44 HERE_GPS 
    0.33500   50.86700     0.07   -0.07    0.07   -0.07    0.06    0.05  0.000     -0.51   -0.51    0.24 HERO_GPM 
   19.22300  -34.42500     1.87    4.41    1.87    4.41    0.11    0.12  0.000     -0.14   -0.14    0.40 HERM_GPM 
  354.95000   39.18100    -0.48   -0.07   -0.48   -0.07    0.10    0.11  0.000      0.20    0.20    0.47 HERR_GPS 
   85.05200   27.41500     8.64   35.64    8.64   35.64    0.27    0.32  0.000     -1.50   -1.50    1.31 HETA_GPS 
   23.66500   68.40700    -0.28    0.09   -0.28    0.09    0.16    0.17  0.000      7.26    7.26    0.95 HETT_GPS 
   11.38600   47.31300     0.31    0.61    0.31    0.61    0.17    0.22  0.000      0.34    0.34    0.72 HFLK_GPS 
    4.12200   51.97800    -0.35   -0.18   -0.35   -0.18    0.10    0.10  0.000     -1.31   -1.31    0.53 HHOL_GPM 
   19.75800   40.08900    -1.43    1.49   -1.43    1.49    0.33    0.38  0.000     -1.20   -1.20    0.91 HIMA_GPS 
    9.96800   57.59100    -0.68   -0.65   -0.68   -0.65    0.09    0.08  0.000      2.00    2.00    0.43 HIRS_GPS 
  318.85200   63.41800   -18.09    1.39  -18.09    1.39    0.18    0.14  0.000      5.45    5.45    0.51 HJOR_GPS 
   28.77000   44.54700    -0.46   -0.25   -0.46   -0.25    0.14    0.13  0.000     -0.16   -0.16    0.72 HIST_GPS 
    4.04300   52.31900    -0.25    0.37   -0.25    0.37    0.33    0.43  0.000     -2.42   -2.42    1.74 HKZU_GPS 
   13.77100   47.37700     0.57    1.30    0.57    1.30    0.12    0.14  0.000     -0.61   -0.61    0.57 HKBL_GPS 
   14.87200   37.34900    -1.38    3.78   -1.38    3.78    0.12    0.12  0.000     -0.34   -0.34    0.49 HLNI_GPS 
  339.86400   64.27700   -15.11    2.37  -15.11    2.37    0.24    0.26  0.000     10.78   10.78    0.73 HLFJ_GPS 
  331.87100   73.67600   -15.60    3.33  -15.60    3.33    0.19    0.12  0.000      1.17    1.17    0.58 HMBG_GPS 
   14.78300   36.95900    -1.18    4.01   -1.18    4.01    0.17    0.12  0.000     -0.81   -0.81    0.46 HMDC_GPS 
   10.47600   53.05100    -0.02   -0.29   -0.02   -0.29    0.08    0.08  0.000     -0.31   -0.31    0.44 HOBU_GPS 
    8.29300   54.75900    -0.01   -0.54   -0.01   -0.54    0.19    0.13  0.000      0.13    0.13    0.72 HOER_GPS 
    4.90000   50.77900    -0.23   -0.24   -0.23   -0.24    0.10    0.08  0.000     -1.22   -1.22    0.43 HOEG_GPS 
   11.87600   50.31300     0.22   -0.14    0.22   -0.14    0.11    0.10  0.000     -0.01   -0.01    0.59 HOFJ_GPS 
  344.80200   64.26700     5.26   -1.85    5.26   -1.85    0.12    0.11  0.000     12.41   12.41    0.43 HOFN_GPS 
   10.15700   54.37300    -0.25   -0.40   -0.25   -0.40    0.11    0.09  0.000      0.32    0.32    0.53 HOL2_GPS 
   31.34000    1.45000     0.03    4.88    0.03    4.88    0.36    0.33  0.000     -3.90   -3.90    1.49 HOID_GPS 
    3.22200   43.97000     0.11   -0.11    0.11   -0.11    0.14    0.13  0.000      0.17    0.17    0.49 HOLA_GPS 
  355.35800   53.31800    -0.02   -0.09   -0.02   -0.09    0.10    0.09  0.000     -0.84   -0.84    0.49 HOLY_GPS 
  358.20200   43.38500     0.02   -0.16    0.02   -0.16    0.26    0.22  0.000     -0.25   -0.25    0.92 HOND_GPS 
  355.79900   51.54800    -0.04   -0.06   -0.04   -0.06    0.27    0.27  0.000     -1.00   -1.00    1.12 HOR0_GPS 
   25.96500   70.97700    -0.69   -0.09   -0.69   -0.09    0.10    0.13  0.000      2.26    2.26    0.52 HONS_GPS 
  331.37500   38.53100    -3.11   -0.71   -3.11   -0.71    0.21    0.20  0.000     -3.30   -3.30    0.71 HORT_GPS 
   23.36200   50.18900     0.27    0.17    0.27    0.17    0.21    0.27  0.000     -0.38   -0.38    0.88 HOZD_GPS 
   15.03700   36.70800    -1.43    4.28   -1.43    4.28    0.14    0.15  0.000     -0.60   -0.60    0.61 HPAC_GPS 
   27.68600  -25.89000     0.99    4.97    0.99    4.97    0.08    0.07  0.000     -0.09   -0.09    0.28 HRAC_GPM 
  315.48300   81.88000   -12.01    0.06  -12.01    0.06    0.12    0.12  0.000      7.79    7.79    0.57 HRDG_GPS 
  346.51500   29.14500    -4.07    1.20   -4.07    1.20    0.46    0.42  0.000     -1.28   -1.28    1.60 HRIA_GPS 
  358.71600   51.45400     0.13   -0.07    0.13   -0.07    0.12    0.12  0.000      0.06    0.06    0.51 HRM1_GPS 
   35.78500   33.30800    -3.73   10.89   -3.73   10.89    0.19    0.17  0.000      0.57    0.57    0.55 HRMN_GPS 
    4.07300   49.92500     0.07   -0.24    0.07   -0.24    0.09    0.08  0.000     -0.41   -0.41    0.44 HRSN_GPS 
    4.13800   49.60500    -0.00    0.11   -0.00    0.11    0.11    0.10  0.000     -0.48   -0.48    0.51 HSRE_GPS 
   23.88600   50.80500    -0.55    0.17   -0.55    0.17    0.15    0.18  0.000     -1.15   -1.15    0.77 HRUB_GPS 
